fabricaAlimento,granja_anonym,genética,asesor,pesoInicial,pesoFinal,semesreSalida,mortalidad
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.4421959071942726,0.4671737039951045,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.2670907609870168,0.4100008742022905,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.2205438233876197,0.15823061456421006,0.0,0.22200000000000003
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.2817752115392076,0.3353439986012763,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.2310722973684357,0.43150625054637626,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.35214974814781985,0.2916338840807762,0.0,0.132
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.2310722973684357,0.3259026138648484,0.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.20585937283542888,0.36681528105603634,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.5411081495929915,0.4843080688871406,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.49012817031746114,0.36908820701110234,0.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.4546638369083966,0.4502141795611505,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.4488454697084723,0.4582568406329224,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.2310722973684357,0.5119328612640965,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.13603896643633318,0.32030771920622425,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.26930728182508323,0.4547600314712823,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.13382244559826662,0.45283678643238034,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.13326831538875006,0.3622694291459043,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.19699328948316275,0.32188128332896215,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.1845253597690385,0.42608619634583444,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.2465879432349013,0.4073782673310604,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.23467414373029372,0.3481073520412623,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.35214974814781985,0.4152460879447504,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.5225447875741842,0.3797534749541043,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.1698409092168478,0.3629687909782322,1.0,0.256
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.5405540193834748,0.44968965818690454,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.2568393521109591,0.4108750764927005,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.15848123992175678,0.33446979631086626,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.305879875653181,0.3374420840982604,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.1698409092168478,0.3337704344785384,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.3094817220150392,0.4208409826033743,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.42945091237539,0.3433866596730484,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.3153000892149638,0.4093015123699624,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.39952788106149195,0.37223533525657815,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.32028726110061345,0.3762566657924644,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.4000820112710084,0.38237608182533456,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.2216520838066529,0.34478538333770437,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.3153000892149638,0.34775767112509826,1.0,0.0
0.15683168316831683,0.04712871287128713,0.8372277227722772,0.05425742574257426,0.2648742401489502,0.39881108488504236,1.0,0.147
0.05465346534653465,0.004356435643564357,0.8372277227722772,0.015841584158415842,0.31167053634262976,0.5908523472331497,0.0,0.038000000000000006
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.015841584158415842,0.7047594243695383,0.6047136987498907,0.0,0.16000000000000003
0.05465346534653465,0.004356435643564357,0.8372277227722772,0.015841584158415842,0.29943257066545503,0.5487560101407465,0.0,0.133
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.5189290879570883,0.3587883556254916,0.0,0.13999999999999999
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.5195940442085083,0.37187866072209097,0.0,0.135
0.05465346534653465,0.004356435643564357,0.8372277227722772,0.015841584158415842,0.5421471437358352,0.6001118978931723,0.0,0.20800000000000002
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.5276677213611654,0.34487979718506856,0.0,0.032
0.05465346534653465,0.004356435643564357,0.8372277227722772,0.015841584158415842,0.587571967660961,0.5868712300026226,0.0,0.396
0.05465346534653465,0.004356435643564357,0.8372277227722772,0.015841584158415842,0.33191845419836763,0.7160468572427661,0.0,0.121
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.5481649978111858,0.3117650144243378,0.0,0.016
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.015841584158415842,0.6336035641655078,0.4584491651368128,0.0,0.132
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.015841584158415842,0.6145553382133735,0.5015420928402832,0.0,0.22000000000000003
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.015841584158415842,0.6652831882435735,0.5597657137861702,0.0,0.15300000000000002
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.015841584158415842,0.5772873109723322,0.5295392953929539,0.0,0.296
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.6008489274809796,0.5385890375032782,0.0,0.146
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.665194527410051,0.5921339277908908,1.0,0.052000000000000005
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.6270094146722598,0.5355328262960051,1.0,0.032
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.7578035386755182,0.5240562986275024,1.0,0.066
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.5828895673905454,0.464837835475129,0.0,0.15100000000000002
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.5828923380415931,0.46484308068887126,0.0,0.06899999999999999
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.015841584158415842,0.6495819087569197,0.4958929976396538,1.0,0.22599999999999998
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.015841584158415842,0.6854950876356927,0.5500148614389371,1.0,0.336
0.05465346534653465,0.004356435643564357,0.8372277227722772,0.015841584158415842,0.38456082410244774,0.4964210158230613,1.0,0.0
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.015841584158415842,0.668483290203532,0.5718786607220911,0.0,0.31400000000000006
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.015841584158415842,0.5945983387176319,0.5059760468572427,1.0,0.05500000000000001
0.05465346534653465,0.004356435643564357,0.8372277227722772,0.015841584158415842,0.5242071782027342,0.6070792901477402,1.0,0.067
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.6186697550190345,0.5169822536935047,0.0,0.028999999999999998
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.6485761624266471,0.47741236122038644,1.0,0.08000000000000002
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.5642569390955487,0.3832223096424512,1.0,0.083
0.05465346534653465,0.004356435643564357,0.8372277227722772,0.015841584158415842,0.3578933077694596,0.5936095812571027,1.0,0.15000000000000002
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.6319384028859103,0.5612029023516041,0.0,0.033
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.015841584158415842,0.6504795996963366,0.48151761517615155,1.0,0.631
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.015841584158415842,0.6281897120185302,0.5076824897281231,1.0,0.22599999999999998
0.05465346534653465,0.005940594059405941,0.8372277227722772,0.015841584158415842,0.6545884751999025,0.45696826645685795,1.0,0.031
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.015841584158415842,0.6457971994259213,0.5377288224495147,1.0,0.053000000000000005
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.015841584158415842,0.46472684151321886,0.5928332896232189,0.0,0.132
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.015841584158415842,0.6048054171769284,0.603760818253344,0.0,0.202
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.033663366336633666,0.12067847702853218,0.4611119853134016,0.0,0.0
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.033663366336633666,0.2077988285687371,0.5268957076667542,0.0,0.059
0.05465346534653465,0.004356435643564357,0.8372277227722772,0.015841584158415842,0.3413636036195786,0.7384404231139086,0.0,0.06899999999999999
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.033663366336633666,0.1465646697661016,0.4616662295655214,1.0,0.0
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.033663366336633666,0.27706510475831614,0.45685287175452394,0.0,0.333
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.033663366336633666,0.1807877515058488,0.4713279132791328,1.0,0.11599999999999999
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.033663366336633666,0.1939455733308213,0.650394265232975,0.0,0.021
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.033663366336633666,0.11902716900417265,0.6073765189264795,0.0,0.339
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.033663366336633666,0.07418418179903907,0.6017151848937843,0.0,0.511
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.033663366336633666,0.17654865540304665,0.32240580470320834,0.0,0.4650000000000001
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.033663366336633666,0.33378310235339104,0.680903925168284,0.0,0.064
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.033663366336633666,0.20500878296382086,0.6016749715884258,1.0,0.072
0.05465346534653465,0.004356435643564357,0.8372277227722772,0.015841584158415842,0.3591179355324915,0.8163720604947984,0.0,0.096
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.033663366336633666,0.20782376442816541,0.4802220473817642,0.0,0.11100000000000002
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.033663366336633666,0.12743055363149236,0.5540781536847628,0.0,0.148
0.05465346534653465,0.005544554455445544,0.8372277227722772,0.033663366336633666,0.25033663410228135,0.372392691668852,1.0,0.11200000000000002
0.05465346534653465,0.004356435643564357,0.8372277227722772,0.015841584158415842,0.357666114383558,0.5884920010490426,1.0,0.303
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.36984589638873344,0.43881633009878485,0.0,0.133
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.37373589045954025,0.6924573826383424,0.0,0.197
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.3731734482968809,0.5913908558440424,0.0,0.134
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.4136748253104514,0.7136305621120727,0.0,0.09000000000000001
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.37809135390634085,0.6466981379491212,0.0,0.236
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.34218371632966316,0.30865460267505895,0.0,0.10700000000000001
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.1739387021162233,0.5736235684937494,1.0,0.13
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.3476751467059729,0.8278888014686601,1.0,0.32400000000000007
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.2033907227520323,0.4609056735728647,1.0,0.35400000000000004
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.2250018009231809,0.49675845790715956,0.0,0.062
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.2562353501825859,0.4289483346446368,0.0,0.143
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.391936297191114,0.6047539120552496,1.0,0.06
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.18076835694851578,0.405449777078416,1.0,0.2
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.21138405102430968,0.555823061456421,0.0,0.028999999999999998
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.2326044673977491,0.7634128857417606,0.0,0.36000000000000004
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.3511994148384988,1.0,1.0,0.246
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.3870931991599388,0.4693644549348719,1.0,0.052000000000000005
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.1337227021605537,0.4950170469446631,0.0,0.18300000000000002
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.40922515972803297,0.5849305009179124,1.0,0.07500000000000001
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.29239511700459375,0.8674482035142934,1.0,0.5710000000000001
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.3319738672193192,0.7255109712387449,1.0,0.125
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.2419969744490561,0.981846315237346,1.0,0.476
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.2424070308040983,0.9669673922545678,0.0,0.31400000000000006
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.22588563860736,0.9809371448553197,1.0,0.843
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.3816100807367715,0.8639444007343298,1.0,0.35400000000000004
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.30552523231909035,0.5561849812046507,1.0,0.09100000000000001
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.25661215872505727,0.8071422327126498,1.0,0.227
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.21289959714733775,0.6431838447416731,0.0,0.11399999999999999
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.1983786150069543,0.4804808112597254,1.0,0.15000000000000002
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.2174490061674692,0.4432520325203251,0.0,0.056999999999999995
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.37547862996847003,0.5313681265844916,1.0,0.08000000000000002
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.2534314513224317,0.7481213392779087,0.0,0.373
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.38507616519729815,0.8321181921496632,1.0,0.21400000000000002
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.22750369881914856,0.7437398373983739,0.0,0.197
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.21031180906889502,0.44811259725500485,0.0,0.196
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.398682832491979,0.5649095200629426,0.0,0.07900000000000001
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.20392545840421583,0.5472086720867209,0.0,0.0
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.37580833744313236,0.6238569805052889,1.0,0.1
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.25462283127289254,0.9399388058396712,0.0,0.15000000000000002
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.1739968857882226,0.5173686511058657,0.0,0.225
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.4625823576023893,0.5699798933473206,1.0,0.0
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.3127760261106155,0.724780138123962,1.0,0.11399999999999999
0.08712871287128712,0.012277227722772278,0.09108910891089109,0.032475247524752476,0.20238774707280716,0.7415875513593844,1.0,0.503
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.17074414145835992,0.544750415246088,0.0,0.199
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.23482652953791083,0.48224145467261126,1.0,0.18600000000000003
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.1502773421698631,0.48782061369000784,0.0,0.18100000000000002
0.08712871287128712,0.0201980198019802,0.8372277227722772,0.032475247524752476,0.19673838958678513,0.5425858903750327,1.0,0.22200000000000003
0.21821782178217822,0.03207920792079208,0.8372277227722772,0.1093069306930693,0.252007336683974,0.5742040388145817,0.0,0.11299999999999999
0.21821782178217822,0.017425742574257427,0.8372277227722772,0.1093069306930693,0.14945722945977846,0.6720867208672088,0.0,0.11399999999999999
0.21821782178217822,0.017425742574257427,0.8372277227722772,0.1093069306930693,0.2799742883582784,0.7631820963370926,1.0,0.27599999999999997
0.21821782178217822,0.03207920792079208,0.8372277227722772,0.1093069306930693,0.23772463053368287,0.37722353352565774,0.0,0.15800000000000003
0.21821782178217822,0.03207920792079208,0.8372277227722772,0.1093069306930693,0.231302261405385,0.3812885741760643,1.0,0.06999999999999999
0.21821782178217822,0.03207920792079208,0.8372277227722772,0.1093069306930693,0.26650615361597674,0.5620771046420141,0.0,0.10200000000000001
0.21821782178217822,0.017425742574257427,0.8372277227722772,0.1093069306930693,0.2470589539129906,0.7053536148264707,0.0,0.131
0.21821782178217822,0.017425742574257427,0.8372277227722772,0.1093069306930693,0.14190166405301918,0.685108838185156,0.0,0.20299999999999999
0.21821782178217822,0.03207920792079208,0.8372277227722772,0.1093069306930693,0.26076813529643195,0.4533508173791416,1.0,0.015
0.21821782178217822,0.017425742574257427,0.8372277227722772,0.1093069306930693,0.28936125410749025,0.8367864323804528,1.0,0.625
0.21821782178217822,0.03207920792079208,0.8372277227722772,0.1093069306930693,0.22617655696735617,0.480328700061194,1.0,0.15900000000000003
0.21821782178217822,0.03207920792079208,0.8372277227722772,0.1093069306930693,0.26725977070091933,0.4035090479937058,1.0,0.17500000000000002
0.21821782178217822,0.017425742574257427,0.8372277227722772,0.1093069306930693,0.25293550478491444,0.7835982166273276,1.0,0.391
0.21821782178217822,0.017425742574257427,0.8372277227722772,0.1093069306930693,0.3298764843762987,0.8160573476702506,1.0,0.188
0.21821782178217822,0.03207920792079208,0.8372277227722772,0.1093069306930693,0.22298476696054048,0.4278643238045283,0.0,0.09200000000000001
0.21821782178217822,0.03207920792079208,0.8372277227722772,0.1093069306930693,0.2250267367826092,0.49585977795261815,0.0,0.145
0.21821782178217822,0.03207920792079208,0.8372277227722772,0.1093069306930693,0.13244266137657035,0.37457819739487697,0.0,0.17300000000000001
0.21821782178217822,0.03207920792079208,0.8372277227722772,0.1093069306930693,0.3220964962346853,0.493686511058659,1.0,0.22200000000000003
0.21821782178217822,0.017425742574257427,0.8372277227722772,0.1093069306930693,0.2475992308672692,0.4767776903575487,0.0,0.238
